"","orfno","neg_N","neg_C","neg_C_LDAO","neg_MSGC.24","neg_MSGC.28","neg_MSGC.7","neg_MSGC.9","neg_MSGC.9_LDAO","pos_N","pos_C","pos_C_LDAO","pos_MSGC.24","pos_MSGC.28","pos_MSGC.7","pos_MSGC.9","pos_MSGC.9_LDAO","Analyze","N","C","C_LDAO","MSGC.24","MSGC.28","MSGC.7","MSGC.9","MSGC.9_LDAO","sum","tot_neg","tot_pos","pos_neg"
"12723827",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"12724953",234,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"13422479",238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"13471623",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"13474057",265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"13476544",273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"13622254",284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"13813140",287,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"14324866",297,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"14972280",309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"14972346",310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"14973215",314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"15023300",319,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"15023554",321,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"15023611",322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"15023634",323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"15025739",333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"15159306",352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"1574624",366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16128204",383,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"16128452",384,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,-1,2,1,"mix"
"16128462",385,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,-1,0,0,-3,3,0,"neg"
"16128581",387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16128684",389,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,-1,0,0,-3,3,0,"neg"
"16129388",398,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,"pos"
"16129559",401,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,"pos"
"16129592",402,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,0,1,1,"mix"
"16129644",403,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,"pos"
"16129706",404,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,-1,-1,0,0,1,2,3,"mix"
"16129772",405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16130252",410,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,-1,1,0,0,-3,4,1,"mix"
"16130418",411,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,3,"pos"
"16130946",413,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"16130999",414,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,-1,2,1,"mix"
"16131086",417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"16131229",418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"16131368",419,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,-1,0,0,1,1,2,"mix"
"16131458",420,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"16131469",421,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"16131759",423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"16131956",426,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,-1,0,0,-3,3,0,"neg"
"16132083",427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"16409382",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16410055",435,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16410061",436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16410311",440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16410334",441,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16410848",445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16410929",446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16411324",447,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16413033",458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16413111",459,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16414485",468,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"16418862",475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16418990",477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16419111",480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16419674",486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16419769",487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16420523",499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"16421297",505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"17131298",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"17132258",537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"17134325",548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"17135204",554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"18309332",582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"18309702",588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"18310311",591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"18892219",606,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"18893731",612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21107381",654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21108586",662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21109292",666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21112757",684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21113837",689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21646204",707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"21647579",716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"22533936",725,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"22533987",726,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"22534224",729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"22534474",731,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,1,"mix"
"22534776",734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2313582",741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,1,"mix"
"2313674",742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"24345352",749,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,1,"mix"
"24345596",752,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24346216",757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"24346966",761,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,1,"mix"
"24347090",763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"24347297",767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24349833",780,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24351204",783,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24377001",787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"24377231",789,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,0,1,1,"mix"
"24377576",791,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24377667",793,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24981573",801,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"24982406",805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"24986892",838,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"2622172",842,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"26245951",849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"26247196",850,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,"pos"
"26248013",851,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,-1,-1,0,0,-2,3,1,"mix"
"26248706",853,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,-1,2,1,"mix"
"26249629",854,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"26250237",856,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"2632514",858,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"2632748",860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2633384",864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2633697",868,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"2635017",875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"2635362",878,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"2635381",879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2635555",880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2635675",883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2648809",899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"27314814",918,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"27314970",919,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"27315161",922,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,0,1,1,"mix"
"27315186",924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"27315246",925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"27353224",961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28056104",970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28056893",976,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"28057556",981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28377308",983,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,-1,0,0,-3,3,0,"neg"
"28377435",984,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,-1,1,0,0,-1,2,1,"mix"
"28377739",987,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"28377911",989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28378391",991,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,-1,2,1,"mix"
"28378815",994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,1,"mix"
"28378832",995,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,-1,2,1,"mix"
"28379303",999,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,-1,0,0,-3,3,0,"neg"
"28379428",1000,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-1,0,0,-5,5,0,"neg"
"28379547",1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28379647",1002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,1,"mix"
"28379874",1005,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,-1,1,0,0,-1,2,1,"mix"
"28805014",1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28806014",1023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"28806185",1028,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"28807014",1032,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"28807194",1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28807474",1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28808150",1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28809084",1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28809881",1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28809985",1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28850897",1065,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"28852147",1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"28855897",1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29141984",1100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"29338514",1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29338779",1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29339587",1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29342545",1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29342756",1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29344731",1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29344853",1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29344861",1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29894529",1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29894833",1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29895612",1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29895627",1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29895688",1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29895720",1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29897361",1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"29898816",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"30041136",1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"30042707",1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"30248120",1231,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,2,"mix"
"30248805",1234,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"30248806",1235,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"30248807",1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"30249160",1238,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,-1,2,1,"mix"
"30249300",1239,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"30249438",1240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"30249516",1241,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,"pos"
"3256522",1249,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"3256692",1250,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"3256863",1251,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-2,2,0,"neg"
"3258000",1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"33151576",1261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"33151678",1263,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"33151746",1264,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"33151747",1265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"33151967",1272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"33152348",1274,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"33152674",1276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"33152917",1280,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"33597960",1283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"pos"
"33603373",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"3402248",1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"34102259",1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"34540317",1331,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,2,"mix"
"34540782",1336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
"34541553",1340,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-2,2,0,"neg"
"34541555",1341,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-3,3,0,"neg"
"34541653",1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"34541665",1344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,"neg"
